1,133,0.06621233701603463
1,158,0.1206087644188952
1,187,0.13728578419523788
1,56,0.19797996950818333
1,95,0.20166766641018152
2,185,0.017882693047974716
2,31,0.03720607110504973
2,119,0.03795476649950865
2,89,0.03844914828906688
2,145,0.052904358222785275
3,90,0.054108113718652734
3,31,0.07582593880336828
3,159,0.07811831570238612
3,145,0.07879092649100396
3,28,0.09218992518290965
4,6,0.0059045457119125564
4,121,0.027988309365709264
4,84,0.04509665242143068
4,86,0.04627936157073923
4,32,0.07482696093499844
5,148,0.052305073447412316
5,16,0.058749239590513216
5,13,0.07200138198242997
5,44,0.08696874966833164
5,59,0.08821908966777715
6,121,0.025466686696733565
6,86,0.04191503939017966
6,84,0.04948073956896351
6,131,0.07830135068885086
6,32,0.080728627205086
7,110,0.034530532931178054
7,142,0.0452659686888777
7,181,0.04643875542563614
7,17,0.047460815930577355
7,70,0.052585130205554984
8,117,0.05458311654686437
8,186,0.06691397412892496
8,79,0.07385205700497206
8,91,0.0808656521946074
8,177,0.08699641528300413
9,176,0.03892832622127869
9,163,0.05162465855974905
9,47,0.06295209876869033
9,19,0.06622500277871896
9,162,0.07775338845436464
10,178,0.054457785325433036
10,64,0.05674738495880649
10,119,0.06853993806805087
10,169,0.07693125163308234
10,89,0.07834457522350725
11,102,0.01736644746058097
11,70,0.04371624901934287
11,12,0.04560574353006471
11,100,0.047100788928513625
11,110,0.0769117095518795
12,102,0.046838360568403105
12,110,0.07729702564779325
12,105,0.07812532730618611
12,70,0.07823946317077153
12,108,0.08655559744733295
13,120,0.056408896652260225
13,59,0.06291637438950727
13,44,0.0919650479838334
13,148,0.11511774508404309
13,16,0.12665794684752524
14,78,0.03338192449617979
14,72,0.03588295255530918
14,77,0.04595332772880856
14,49,0.06347925106184657
14,63,0.06579333459480222
15,84,0.03400441089611663
15,32,0.054612093463504506
15,121,0.07941067219526496
16,148,0.016752858485314104
16,70,0.057540392844627176
16,100,0.0595496406771194
16,17,0.07951836277264526
17,181,0.013098602838890803
17,142,0.02011370285777343
17,30,0.024852274276518756
17,110,0.07153009365487847
17,148,0.09614631875453837
18,34,0.03298002934067667
18,69,0.04776139279713547
18,162,0.07249265750377688
18,74,0.07263566756340527
18,23,0.07306287126143143
19,58,0.03041498839976272
19,163,0.03977015162228346
19,47,0.06971538531826282
19,162,0.10013844661505424
19,176,0.10467483430893085
20,188,0.008622029137445074
20,116,0.022867921337477053
20,179,0.054844028595983425
20,87,0.0618913511710678
20,52,0.07296242143050963
21,93,0.010166325182606035
21,95,0.06980874272080693
21,67,0.07149886317719487
21,94,0.07561997922456579
21,46,0.08338086303380628
22,122,0.008339384512296653
22,150,0.022309651323632943
22,173,0.024311883409539915
22,43,0.02814663066824926
22,156,0.05825648597137353
23,69,0.05700653811512758
23,74,0.07693954725507887
23,34,0.07753791462415283
23,58,0.09453389811818508
23,47,0.10619875997935078
24,139,0.010070094698946657
24,154,0.013194820420144946
24,50,0.06302777009114303
24,77,0.06344900714079857
24,60,0.06905316247728961
25,146,0.04432724303741631
25,131,0.06468927558162008
25,128,0.07181102337791768
25,96,0.0783665979991853
25,167,0.08905080320790318
26,143,0.028012359996897676
26,149,0.031167027318915665
26,55,0.04475753277405173
26,74,0.049520729614300055
26,132,0.0576514687961623
27,109,0.04916815110118183
27,92,0.061463688448901065
27,75,0.0740632193271909
27,105,0.08742635808852424
27,171,0.1033932668638948
28,172,0.020342715992070336
28,125,0.04599329930109141
28,73,0.05133438382249545
28,90,0.0641423021370696
28,31,0.11028094475484868
29,87,0.046891594739304564
29,179,0.051324667058603286
29,46,0.07230398734652609
29,67,0.08021961963847714
29,188,0.09708179724493197
30,181,0.017178619394482907
30,142,0.018371929136037444
30,110,0.0772125799286098
30,126,0.08254722390746734
31,145,0.02899466802401157
31,185,0.04350493729148372
31,90,0.047541166165186034
31,89,0.07082184564348386
31,137,0.07135055897404724
32,84,0.05455280247318652
32,121,0.09299410221474136
32,86,0.11363929305518311
32,131,0.15651584585385384
32,141,0.1621915881247001
33,155,0.051905792007028564
33,129,0.07049124953983735
33,132,0.10247607860846582
33,116,0.10517900366916808
33,151,0.11624722673506417
34,69,0.027424187708794442
34,74,0.04359588995149459
34,143,0.047115307397155706
34,149,0.06761075887907594
35,71,0.030484082583351644
35,112,0.06289394777976218
35,144,0.07303434197335973
35,61,0.08933007263379343
35,187,0.11795187904177738
36,104,0.028150716254314107
36,37,0.03240419083871249
36,99,0.10496385851243475
36,130,0.112089008506557
36,88,0.11252761086608172
37,104,0.047628166618417296
37,99,0.1370448869642137
37,88,0.14158668229465413
37,130,0.14411926732420813
37,135,0.1530917520607414
38,82,0.05427776700038542
38,191,0.07597791036293026
38,167,0.10154932537058675
